dttm,lobby_id,ticket_num,type_of_passage
2020-02-01T05:34:20,2027,2895624,0
2020-02-01T05:35:10,2074,5028600,0
2020-02-01T05:34:24,2027,15050674,0
2020-02-01T05:35:16,2074,13742128,0
2020-02-01T05:34:01,151,3110779961,0
2020-02-01T05:34:22,2027,27888549,0
2020-02-01T05:34:08,151,13623601,0
2020-02-01T05:34:17,372,26422073,0
2020-02-01T05:34:27,2027,15261603,0
2020-02-01T05:34:33,2027,16766064,0
2020-02-01T05:34:14,151,2975083,0
2020-02-01T05:35:11,2074,20090709,0
2020-02-01T05:34:30,2027,2746624,0
2020-02-01T05:35:16,2074,8239311,1
2020-02-01T05:34:22,151,10314287,0
2020-02-01T05:34:25,2027,27888549,0
2020-02-01T05:34:23,151,13156133,0
2020-02-01T05:34:32,2027,133886,0
2020-02-01T05:29:41,203,19097288,0
2020-02-01T05:29:48,203,19027971,0
2020-02-01T05:29:52,203,19518901,0
2020-02-01T05:29:49,203,27992695,0
2020-02-01T05:30:07,203,8014786,0
2020-02-01T05:30:14,203,3996182281,0
2020-02-01T05:30:15,203,24560840,0
2020-02-01T05:29:54,203,13757500,0
2020-02-01T05:29:59,203,16281257,0
2020-02-01T05:30:06,203,24560840,0
2020-02-01T05:30:43,203,3951415421,0
2020-02-01T05:31:08,203,8248141,0
2020-02-01T05:29:35,26,24143619,0
2020-02-01T05:29:39,26,3951305342,0
2020-02-01T05:29:47,26,16766734,0
2020-02-01T05:29:37,26,19149698,0
2020-02-01T05:29:42,26,10774726,0
2020-02-01T05:29:45,26,27747494,0
2020-02-01T05:29:52,26,3951122976,0
2020-02-01T05:29:53,26,8074755,0
2020-02-01T05:30:05,26,13656638,0
2020-02-01T05:30:09,26,14746835,0
2020-02-01T05:30:27,26,21996966,0
2020-02-01T05:30:07,26,3911167966,0
2020-02-01T05:30:17,26,84925,0
2020-02-01T05:28:18,2165,26408694,0
2020-02-01T05:28:16,2165,29098307,0
2020-02-01T05:28:21,2165,3986363970,0
2020-02-01T05:28:29,2165,24300037,0
2020-02-01T05:28:32,2165,4593281,0
2020-02-01T05:28:34,2165,8707915,0
2020-02-01T05:29:41,2165,10404046,0
2020-02-01T05:30:03,2165,4099081,0
2020-02-01T05:30:48,2165,29099164,0
2020-02-01T05:29:37,185,26129865,0
2020-02-01T05:29:47,185,19048425,0
2020-02-01T05:29:53,185,17078970,0
2020-02-01T05:30:02,185,24706680,0
2020-02-01T05:29:58,185,11422706,0
2020-02-01T05:30:02,185,3986005794,0
2020-02-01T05:30:33,185,19472893,0
2020-02-01T05:30:18,331,13724604,0
2020-02-01T05:30:41,331,240262430,0
2020-02-01T05:30:53,331,14608957,0
2020-02-01T05:31:59,327,7895096,0
2020-02-01T05:31:56,327,5808655,0
2020-02-01T05:32:29,327,16401265,1
2020-02-01T05:34:29,327,15658028,1
2020-02-01T05:35:29,327,3096979384,0
2020-02-01T05:35:36,327,2319169935,0
2020-02-01T05:35:44,327,2318049019,0
2020-02-01T05:32:21,291,17014439,0
2020-02-01T05:32:40,291,5624416,0
2020-02-01T05:32:54,291,16921274,0
2020-02-01T05:35:45,291,3951032031,0
2020-02-01T05:36:18,291,23388044,0
2020-02-01T05:31:20,2226,12022289,0
2020-02-01T05:31:53,2226,2317091747,0
2020-02-01T05:32:10,2226,12730321,0
2020-02-01T05:34:41,2226,22840581,0
2020-02-01T05:30:29,320,29417738,0
2020-02-01T05:30:46,320,3097187499,0
2020-02-01T05:31:29,320,3941020695,0
2020-02-01T05:32:19,320,3951429549,0
2020-02-01T05:30:40,320,28811437,0
2020-02-01T05:32:34,320,3111164400,0
2020-02-01T05:32:54,320,3110519000,0
2020-02-01T05:34:06,320,3111164399,0
2020-02-01T05:27:47,31,5377966,0
2020-02-01T05:27:52,31,5377966,0
2020-02-01T05:30:39,339,6009262,0
2020-02-01T05:31:10,339,11500531,0
2020-02-01T05:31:39,339,23832019,0
2020-02-01T05:31:42,339,310008698,0
2020-02-01T05:31:47,339,8091841,0
2020-02-01T05:32:32,339,23194283,0
2020-02-01T05:32:37,339,3101872700,0
2020-02-01T05:32:36,339,3101872700,0
2020-02-01T05:33:07,339,3081068300,0
2020-02-01T05:33:26,339,23733177,0
2020-02-01T05:33:33,339,9269896,0
2020-02-01T05:32:33,2073,1060038088,0
2020-02-01T05:32:32,2073,2719005969,0
2020-02-01T05:34:48,2073,28073995,0
2020-02-01T05:35:26,2073,11152061,0
2020-02-01T05:35:45,2073,3951065579,0
2020-02-01T05:35:51,2073,5298725,0
2020-02-01T05:36:01,2073,1060030766,0
2020-02-01T05:30:36,331,10646112,0
2020-02-01T05:30:43,331,27125383,0
2020-02-01T05:30:49,331,16325757,0
2020-02-01T05:31:50,331,3097299450,0
2020-02-01T05:32:34,331,3941013734,0
2020-02-01T05:30:48,203,29022193,0
2020-02-01T05:31:18,203,17388168,0
2020-02-01T05:31:28,203,13679124,0
2020-02-01T05:31:32,203,21909564,0
2020-02-01T05:31:28,203,23893020,0
2020-02-01T05:31:52,203,2315128648,0
2020-02-01T05:31:48,203,3610596,0
2020-02-01T05:31:49,203,3610596,0
2020-02-01T05:32:11,203,13019488,0
2020-02-01T05:32:15,203,26607966,0
2020-02-01T05:32:49,203,17042667,0
2020-02-01T05:32:38,203,22369742,0
2020-02-01T05:32:56,203,3082459906,0
2020-02-01T05:32:58,203,2319101823,0
2020-02-01T05:33:17,203,11648805,0
2020-02-01T05:33:48,203,26217468,0
2020-02-01T05:33:54,203,3082459908,0
2020-02-01T05:34:01,203,3082459907,0
2020-02-01T05:34:25,203,22823201,0
2020-02-01T05:34:43,203,3986244681,0
2020-02-01T05:28:08,31,26790804,0
2020-02-01T05:28:16,31,17302386,0
2020-02-01T05:31:10,2010,16024658,0
2020-02-01T05:31:02,2010,2507370,0
2020-02-01T05:33:20,2010,29076124,0
2020-02-01T05:31:11,2240,16762257,0
2020-02-01T05:31:34,2240,13468860,0
2020-02-01T05:32:43,2240,15475046,0
2020-02-01T05:34:42,2240,20600795,0
2020-02-01T05:35:40,2240,21698199,0
2020-02-01T05:35:51,2240,13221949,0
2020-02-01T05:31:28,2195,15299741,0
2020-02-01T05:34:12,2195,16070622,0
2020-02-01T05:31:41,1003,26890141,0
2020-02-01T05:33:55,1003,19995075,0
2020-02-01T05:31:40,2068,12674274,0
2020-02-01T05:32:13,2068,3111108844,0
2020-02-01T05:31:24,2117,5184577,0
2020-02-01T05:32:36,2117,21865319,0
2020-02-01T05:33:00,2117,15670486,0
2020-02-01T05:33:32,2117,3101629298,0
2020-02-01T05:34:35,2117,2692813,0
2020-02-01T05:35:01,2117,22975673,0
2020-02-01T05:35:05,2117,3101626048,0
2020-02-01T05:35:32,2117,28523887,0
2020-02-01T05:31:35,2158,19656924,0
2020-02-01T05:31:44,2158,4343911,0
2020-02-01T05:31:50,2158,5619214,0
2020-02-01T05:33:11,2158,19588787,0
2020-02-01T05:34:45,2158,15281019,0
2020-02-01T05:34:56,2158,27005033,0
2020-02-01T05:30:57,2158,21768016,0
2020-02-01T05:31:03,2158,20256298,0
2020-02-01T05:31:35,2158,885888,0
2020-02-01T05:31:30,830,20074850,0
2020-02-01T05:31:34,830,24378633,0
2020-02-01T05:32:09,830,481604,0
2020-02-01T05:32:10,830,28537354,0
2020-02-01T05:32:05,830,24238127,0
2020-02-01T05:32:15,830,3104762522,0
2020-02-01T05:32:44,830,3104761750,0
2020-02-01T05:32:44,830,3104761749,0
2020-02-01T05:32:51,830,15878315,0
2020-02-01T05:33:01,830,23087217,0
2020-02-01T05:33:05,830,23087217,0
2020-02-01T05:33:01,830,3104762521,0
2020-02-01T05:33:05,830,26446849,0
2020-02-01T05:34:41,830,7199705,0
2020-02-01T05:34:46,830,19879307,0
2020-02-01T05:35:01,830,11207348,0
2020-02-01T05:35:04,830,23591576,0
2020-02-01T05:35:17,830,7370698,0
2020-02-01T05:35:44,830,11837666,0
2020-02-01T05:35:49,830,12549325,0
2020-02-01T05:35:56,830,21538337,0
2020-02-01T05:36:02,830,3443338,0
2020-02-01T05:36:16,830,17242414,0
2020-02-01T05:36:27,830,11068257,0
2020-02-01T05:36:21,830,21047649,0
2020-02-01T05:30:43,320,21429923,0
2020-02-01T05:30:59,320,20019677,0
2020-02-01T05:30:51,320,29062139,0
2020-02-01T05:31:29,320,16234683,0
2020-02-01T05:31:38,320,2319102242,0
2020-02-01T05:31:38,320,3951792655,0
2020-02-01T05:32:17,320,29218440,0
2020-02-01T05:04:38,52,70023693,0
2020-02-01T05:09:03,234,280012793,0
2020-02-01T05:11:29,400,20805415,0
2020-02-01T05:12:47,2235,60049715,0
2020-02-01T05:18:29,220,20886697,0
2020-02-01T05:18:53,220,3951654327,0
2020-02-01T05:18:54,357,23440025,0
2020-02-01T05:18:48,357,16815137,0
2020-02-01T05:19:03,357,19155034,0
2020-02-01T05:19:09,357,16590103,0
2020-02-01T05:18:49,357,15189437,0
2020-02-01T05:19:07,357,20446040,0
2020-02-01T05:19:02,357,12180386,0
2020-02-01T05:19:08,357,16842742,0
2020-02-01T05:19:14,357,4640298,0
2020-02-01T05:19:39,357,26963395,0
2020-02-01T05:20:47,357,2321325,0
2020-02-01T05:21:43,357,13409756,0
2020-02-01T05:21:00,103,70024105,0
2020-02-01T05:20:59,103,70069848,0
2020-02-01T05:21:21,106,13529854,0
2020-02-01T05:21:23,106,3941116949,1
2020-02-01T05:38:20,2117,3986402289,0
2020-02-01T05:38:25,2117,9173454,0
2020-02-01T05:38:19,2117,9173453,0
2020-02-01T05:38:35,2117,3101634363,0
2020-02-01T05:38:47,2117,28173965,0
2020-02-01T05:39:47,75,3097080320,0
2020-02-01T05:38:52,2117,28078662,0
2020-02-01T05:39:51,75,3097080319,0
2020-02-01T05:39:14,2117,3051323455,0
2020-02-01T05:40:29,75,14798110,0
2020-02-01T05:39:09,2117,3101626047,0
2020-02-01T05:40:38,75,19683930,0
2020-02-01T05:39:20,2117,3101634364,0
2020-02-01T05:40:42,75,3097080317,0
2020-02-01T05:39:23,2117,13992924,0
2020-02-01T05:39:28,2117,14590396,0
2020-02-01T05:40:00,118,3986408933,1
2020-02-01T05:40:43,118,14299670,0
2020-02-01T05:39:52,2117,3101634366,0
2020-02-01T05:39:59,2117,11346468,0
2020-02-01T05:39:57,2117,3101625699,0
2020-02-01T05:25:07,218,14214555,0
2020-02-01T05:24:58,218,13548326,0
2020-02-01T05:25:02,218,13858215,0
2020-02-01T05:24:57,218,28515279,0
2020-02-01T05:25:28,218,14240481,0
2020-02-01T05:26:12,218,3074980286,0
2020-02-01T05:25:00,33,6206616,0
2020-02-01T05:24:43,33,11156817,0
2020-02-01T05:24:49,33,26210076,0
2020-02-01T05:24:56,33,3097347700,0
2020-02-01T05:25:01,33,3097347700,0
2020-02-01T05:25:02,33,9309683,0
2020-02-01T05:24:54,33,3082593451,0
2020-02-01T05:25:03,33,3096239340,0
2020-02-01T05:24:58,33,5650789,0
2020-02-01T05:24:56,33,18728957,0
2020-02-01T05:25:02,33,3096239342,0
2020-02-01T05:25:16,33,16437915,0
2020-02-01T05:25:14,33,897500,0
2020-02-01T05:25:26,33,27882152,0
2020-02-01T05:25:30,33,20436134,0
2020-02-01T05:25:19,33,21927594,0
2020-02-01T05:25:06,33,2691361,0
2020-02-01T05:25:12,33,4997945,0
2020-02-01T05:25:16,33,3095707309,0
2020-02-01T05:25:31,33,23149320,0
2020-02-01T05:25:29,33,10719657,0
2020-02-01T05:25:21,33,242488938,0
2020-02-01T05:25:34,33,3097347964,0
2020-02-01T05:25:22,33,13603486,0
2020-02-01T05:25:39,33,18244940,0
2020-02-01T05:25:20,33,16437915,0
2020-02-01T05:25:25,33,14483103,0
2020-02-01T05:25:42,33,27236384,0
2020-02-01T05:25:45,33,3095701664,0
2020-02-01T05:25:40,33,29635201,0
2020-02-01T05:25:44,33,3144237832,0
2020-02-01T05:25:49,33,16169202,0
2020-02-01T05:25:32,33,15054411,0
2020-02-01T05:25:37,33,240550518,0
2020-02-01T05:25:55,33,13851246,0
2020-02-01T05:25:37,33,21461341,0
2020-02-01T05:25:45,33,8887750,0
2020-02-01T05:25:51,33,8887750,0
2020-02-01T05:25:56,33,8887750,0
2020-02-01T05:25:41,33,3095706598,0
2020-02-01T05:25:46,33,24117427,0
2020-02-01T05:25:50,33,3097335395,0
2020-02-01T05:25:09,119,22963905,0
2020-02-01T05:25:31,119,11998425,0
2020-02-01T05:25:38,119,14492503,0
2020-02-01T05:25:03,35,12144111,0
2020-02-01T05:24:50,301,24040036,0
2020-02-01T05:24:55,301,26294000,0
2020-02-01T05:25:16,301,20868158,0
2020-02-01T05:25:21,301,12346927,0
2020-02-01T05:25:16,301,28088932,0
2020-02-01T05:25:30,301,13810480,0
2020-02-01T05:25:55,301,5591880,0
2020-02-01T05:24:54,301,22616711,0
2020-02-01T05:25:02,301,6873825,0
2020-02-01T05:25:07,301,13331467,0
2020-02-01T05:25:59,297,19578768,0
2020-02-01T05:25:45,297,3951442172,0
2020-02-01T05:26:02,297,17002802,0
2020-02-01T05:25:52,297,19578767,0
2020-02-01T05:26:15,297,7583376,0
2020-02-01T05:26:28,297,9483390,0
2020-02-01T05:26:27,297,26768002,0
2020-02-01T05:26:20,297,3103552538,0
2020-02-01T05:26:31,297,6215555,0
2020-02-01T05:26:45,297,873111,0
2020-02-01T05:26:40,297,10519346,0
2020-02-01T05:25:56,2201,21105792,0
2020-02-01T05:25:41,242,16556467,0
2020-02-01T05:25:46,242,26467090,1
2020-02-01T05:25:57,242,3951334835,0
2020-02-01T05:25:45,242,14502807,0
2020-02-01T05:26:04,24,8835620,0
2020-02-01T05:26:09,24,20747703,1
2020-02-01T05:26:29,24,3951555567,0
2020-02-01T05:26:30,24,23891121,0
2020-02-01T05:26:37,24,23891121,0
2020-02-01T05:26:36,24,11702644,0
2020-02-01T05:26:39,24,28557436,0
2020-02-01T05:26:28,24,28557437,0
2020-02-01T05:26:45,24,3941172549,0
2020-02-01T05:25:35,184,1360000946,0
2020-02-01T05:25:34,191,16364679,0
2020-02-01T05:25:57,191,26307368,0
2020-02-01T05:25:56,191,3951507444,0
2020-02-01T05:26:00,191,194351,0
2020-02-01T05:26:19,191,19503093,0
2020-02-01T05:26:26,191,15350191,0
2020-02-01T05:26:21,191,27885985,0
2020-02-01T05:25:42,33,5999889,0
2020-02-01T05:25:49,33,12730039,0
2020-02-01T05:25:54,33,11811350,0
2020-02-01T05:26:01,33,29032464,0
2020-02-01T05:26:02,33,23610594,0
2020-02-01T05:26:19,33,6187696,0
2020-02-01T05:26:07,33,984925,0
2020-02-01T05:26:18,33,3096239338,0
2020-02-01T05:26:38,33,4679794,0
2020-02-01T05:26:48,33,10160819,0
2020-02-01T05:25:49,191,11979728,0
2020-02-01T05:25:50,391,7695284,0
2020-02-01T05:25:54,391,1619043697,0
2020-02-01T05:26:08,391,5272028,0
2020-02-01T05:26:19,391,20896340,0
2020-02-01T05:26:47,24,4943596,0
2020-02-01T05:27:04,24,19800033,0
2020-02-01T05:26:43,24,16854290,1
2020-02-01T05:26:55,24,18881618,0
2020-02-01T05:26:50,24,14427852,0
2020-02-01T05:27:22,24,2319069484,0
2020-02-01T05:27:17,24,12370784,0
2020-02-01T05:27:25,24,13727047,0
2020-02-01T05:26:41,297,27806064,0
2020-02-01T05:26:56,297,16252932,0
2020-02-01T05:27:19,297,16116942,0
2020-02-01T05:26:44,33,9305519,0
2020-02-01T05:26:53,33,3986360992,0
2020-02-01T05:26:47,33,16845314,0
2020-02-01T05:26:54,33,5619008,0
2020-02-01T05:27:00,33,11947458,0
2020-02-01T05:26:44,33,23677814,0
2020-02-01T05:26:49,33,13603278,0
2020-02-01T05:26:55,33,11637569,0
2020-02-01T05:27:00,33,3095701665,0
2020-02-01T05:27:05,33,9641823,0
2020-02-01T05:26:48,33,16234365,0
2020-02-01T05:26:52,33,22839285,0
2020-02-01T05:26:53,33,6884842,0
2020-02-01T05:26:59,33,6884842,0
2020-02-01T05:27:09,33,19366928,0
2020-02-01T05:26:58,33,11271475,0
2020-02-01T05:27:04,33,2742721,0
2020-02-01T05:26:55,33,8049952,0
2020-02-01T05:27:15,33,28230141,0
2020-02-01T05:27:19,33,3097335078,0
2020-02-01T05:27:21,33,22455767,0
2020-02-01T05:27:17,33,5583760,0
2020-02-01T05:27:21,33,3096239337,0
2020-02-01T05:27:32,33,14162387,0
2020-02-01T05:27:20,33,3096239343,0
2020-02-01T05:27:40,33,20561262,0
2020-02-01T05:27:52,33,3156944,0
2020-02-01T05:27:58,33,6529294,0
2020-02-01T05:27:07,297,27741058,0
2020-02-01T05:27:21,297,6979388,0
2020-02-01T05:26:57,297,3951328096,0
2020-02-01T05:27:19,297,20250186,1
2020-02-01T05:27:30,297,14649141,0
2020-02-01T05:27:49,297,6142342,0
2020-02-01T05:27:53,297,5265129,0
2020-02-01T05:27:28,297,3107479045,0
2020-02-01T05:27:49,297,21929915,0
2020-02-01T05:26:52,410,2528481,0
2020-02-01T05:27:17,410,17194287,0
2020-02-01T05:27:07,24,27022068,0
2020-02-01T05:27:19,24,3104812992,0
2020-02-01T05:26:57,103,21627343,0
2020-02-01T05:27:25,103,12862027,0
2020-02-01T05:27:20,103,24227035,0
2020-02-01T05:26:39,148,12651329,0
2020-02-01T05:26:56,191,3223715,0
2020-02-01T05:26:43,191,21288172,0
2020-02-01T05:27:13,191,6000377,0
2020-02-01T05:27:26,191,5502927,0
2020-02-01T05:27:41,190,19527724,0
2020-02-01T05:28:08,190,21805741,0
2020-02-01T05:28:01,190,3104866370,0
2020-02-01T05:28:13,190,4436591,0
2020-02-01T05:27:15,2019,16704184,0
2020-02-01T05:27:23,2019,3986250067,0
2020-02-01T05:27:30,2019,15941972,0
2020-02-01T05:27:54,2019,2319118206,0
2020-02-01T05:27:57,106,16636627,0
2020-02-01T05:27:04,145,22636350,0
2020-02-01T05:27:44,145,21790869,0
2020-02-01T05:33:38,372,2316137612,0
2020-02-01T05:34:32,151,26944149,1
2020-02-01T05:34:38,2027,13273763,0
2020-02-01T05:34:38,2027,29041908,0
2020-02-01T05:34:28,151,20785811,0
2020-02-01T05:34:41,2027,29041908,0
2020-02-01T05:34:33,151,23537783,0
2020-02-01T05:34:27,2027,16832121,0
2020-02-01T05:34:59,151,27999090,0
2020-02-01T05:34:44,151,242553611,0
2020-02-01T05:34:32,2027,6497946,0
2020-02-01T05:34:45,2027,14258915,0
2020-02-01T05:34:27,2027,3971032561,0
2020-02-01T05:34:39,2027,12920959,0
2020-02-01T05:33:53,340,8002292,0
2020-02-01T05:34:00,147,15011416,0
2020-02-01T05:34:30,2027,26486152,0
2020-02-01T05:34:49,187,2491080,0
2020-02-01T05:33:38,2032,24523442,0
2020-02-01T05:34:22,147,23627925,0
2020-02-01T05:34:34,2027,26885230,0
2020-02-01T05:34:13,147,11791240,0
2020-02-01T05:34:39,2027,26884909,0
2020-02-01T05:34:54,187,19872724,0
2020-02-01T05:33:46,2032,15857287,0
2020-02-01T05:34:50,187,27603843,0
2020-02-01T05:33:43,391,8265539,0
2020-02-01T05:34:32,147,15940566,0
2020-02-01T05:34:28,2027,18352011,0
2020-02-01T05:34:43,147,10676876,0
2020-02-01T05:34:32,2027,3986150409,0
2020-02-01T05:33:59,399,29514850,0
2020-02-01T05:34:30,135,21621518,0
2020-02-01T05:33:50,2122,18210893,0
2020-02-01T05:34:25,399,5800363,0
2020-02-01T05:34:48,306,8535537,0
2020-02-01T05:33:47,336,24905665,0
2020-02-01T05:34:27,336,15622648,0
2020-02-01T05:34:32,336,6694094,0
2020-02-01T05:34:38,2027,7551296,0
2020-02-01T05:34:17,26,15427693,0
2020-02-01T05:34:06,2122,27422037,0
2020-02-01T05:34:00,188,16499897,0
2020-02-01T05:34:46,2027,28619709,0
2020-02-01T05:34:40,200,29031052,0
2020-02-01T05:34:33,2027,3971027909,0
2020-02-01T05:33:51,348,26492757,0
2020-02-01T05:31:27,175,17260470,0
2020-02-01T05:34:39,2027,14860741,0
2020-02-01T05:33:11,175,27239552,0
2020-02-01T05:34:45,2027,8748371,0
2020-02-01T05:34:49,200,22657499,0
2020-02-01T05:33:35,2121,29359943,0
2020-02-01T05:34:29,394,28047970,0
2020-02-01T05:34:15,348,3941135331,0
2020-02-01T05:34:33,187,19891547,0
2020-02-01T05:34:50,2027,26838518,0
2020-02-01T05:34:55,2027,9619858,0
2020-02-01T05:34:36,348,19546864,0
2020-02-01T05:33:47,2121,6019435,0
2020-02-01T05:33:50,2121,26082880,0
2020-02-01T05:34:53,2027,14011010,0
2020-02-01T05:33:44,2121,26061915,0
2020-02-01T05:34:57,2027,3951660218,0
2020-02-01T05:33:49,2121,19772674,0
2020-02-01T05:34:37,2027,3096239452,0
2020-02-01T05:33:55,2121,18886572,0
2020-02-01T05:34:07,118,15362121,0
2020-02-01T05:34:18,118,28842409,0
2020-02-01T05:34:37,1005,15140397,0
2020-02-01T05:34:00,2121,4937266,0
2020-02-01T05:34:59,2027,16270649,0
2020-02-01T05:34:37,231,26160982,0
2020-02-01T05:34:25,2121,29359944,0
2020-02-01T05:34:39,2027,13084394,0
2020-02-01T05:31:13,2210,14317091,0
2020-02-01T05:34:37,118,14623235,0
2020-02-01T05:34:45,2027,13084394,0
2020-02-01T05:34:43,2027,16716910,0
2020-02-01T05:34:40,118,16635428,0
2020-02-01T05:34:39,231,28032502,0
2020-02-01T05:32:14,2210,29257796,0
2020-02-01T05:33:32,2210,70061330,0
2020-02-01T05:35:01,21,9988710,0
2020-02-01T05:34:46,118,3485501,0
2020-02-01T05:34:47,318,24703297,0
2020-02-01T05:34:50,318,22726642,0
2020-02-01T05:33:35,2210,23769738,0
2020-02-01T05:34:30,259,28620731,0
2020-02-01T05:33:38,2210,3051192537,0
2020-02-01T05:34:32,259,3101339400,0
2020-02-01T05:34:52,2027,27888549,0
2020-02-01T05:34:13,259,29068059,0
2020-02-01T05:34:26,2210,14471634,0
2020-02-01T05:34:24,307,1619195594,0
2020-02-01T05:34:26,106,22224930,0
2020-02-01T05:34:49,2027,21696850,0
2020-02-01T05:34:32,2210,3101400537,0
2020-02-01T05:35:11,2210,12590856,0
2020-02-01T05:34:30,307,15717587,0
2020-02-01T05:35:05,2027,13084394,0
2020-02-01T05:34:22,307,40019679,0
2020-02-01T05:35:11,2027,13084394,0
2020-02-01T05:35:11,2027,3986192047,0
2020-02-01T05:34:49,2027,15985221,0
2020-02-01T05:31:15,2021,70088554,0
2020-02-01T05:34:37,389,14345535,0
2020-02-01T05:34:07,20,11983479,0
2020-02-01T05:34:58,2027,26621170,0
2020-02-01T05:31:54,2021,1060008066,0
2020-02-01T05:35:05,2027,3951657215,0
2020-02-01T05:34:44,2101,3097282750,0
2020-02-01T05:35:07,2101,4329195,0
2020-02-01T05:35:10,2027,14012646,0
2020-02-01T05:33:46,217,6820810,0
2020-02-01T05:33:54,41,13440230,0
2020-02-01T05:34:12,41,5367013,0
2020-02-01T05:34:33,217,12259397,0
2020-02-01T05:34:52,2027,4340386,0
2020-02-01T05:34:18,41,2890480,0
2020-02-01T05:33:52,217,15555741,0
2020-02-01T05:34:08,75,9497051,0
2020-02-01T05:34:24,75,20214672,0
2020-02-01T05:34:40,69,21566965,0
2020-02-01T05:33:20,2216,22286367,0
2020-02-01T05:34:59,69,3103439399,0
2020-02-01T05:34:56,2027,3961027324,0
2020-02-01T05:34:15,278,18447569,0
2020-02-01T05:35:07,2027,15403158,0
2020-02-01T05:33:16,2216,28187694,0
2020-02-01T05:33:56,198,29635641,0
2020-02-01T05:34:23,2033,14758540,0
2020-02-01T05:34:25,2135,12052105,0
2020-02-01T05:35:11,2027,6562073,0
2020-02-01T05:34:52,2033,16782818,0
2020-02-01T05:35:03,2033,27579415,0
2020-02-01T05:34:31,306,3111841693,0
2020-02-01T05:33:44,169,20980566,0
2020-02-01T05:34:54,306,8175407,0
2020-02-01T05:35:01,2027,3986602813,0
2020-02-01T05:35:00,306,28334218,0
2020-02-01T05:35:12,306,29084995,0
2020-02-01T05:33:56,169,6428490,0
2020-02-01T05:34:19,400,14882866,0
2020-02-01T05:34:29,270,11229094,0
2020-02-01T05:34:11,400,18257518,0
2020-02-01T05:34:51,400,27415602,0
2020-02-01T05:33:49,169,1020906912,0
2020-02-01T05:34:41,400,3986616400,0
2020-02-01T05:34:40,400,1618088426,0
2020-02-01T05:35:12,2027,6050827,0
2020-02-01T05:34:59,400,12375478,0
2020-02-01T05:34:48,421,16233761,0
2020-02-01T05:34:05,151,20234917,0
2020-02-01T05:35:05,2027,15513897,0
2020-02-01T05:34:51,151,1617102927,0
2020-02-01T05:34:17,343,8986057,0
2020-02-01T05:31:28,2217,1090014020,0
2020-02-01T05:34:25,322,5374463,0
2020-02-01T05:31:55,2217,10549834,0
2020-02-01T05:34:58,322,2319057566,0
2020-02-01T05:35:02,322,2319072439,0
2020-02-01T05:35:11,2027,23750530,0
2020-02-01T05:33:52,60,2316058721,0
2020-02-01T05:32:01,2217,21498808,0
2020-02-01T05:34:50,276,19814332,0
2020-02-01T05:35:17,2027,29635551,0
2020-02-01T05:32:27,2217,14520539,0
2020-02-01T05:34:40,60,24336935,1
2020-02-01T05:32:41,2217,14520539,0
2020-02-01T05:34:16,2154,2129069,0
2020-02-01T05:34:31,119,12157366,0
2020-02-01T05:34:03,269,2318119053,0
2020-02-01T05:33:33,75,13089338,0
2020-02-01T05:34:16,106,22224930,0
2020-02-01T05:34:41,1006,2624505,1
2020-02-01T05:33:42,75,13089338,0
2020-02-01T05:33:57,269,28087210,0
2020-02-01T05:33:28,75,495247,0
2020-02-01T05:34:19,269,28372885,0
2020-02-01T05:32:12,320,3961043932,0
2020-02-01T05:32:20,320,14301389,0
2020-02-01T05:32:21,320,29497008,0
2020-02-01T05:32:30,320,23299630,0
2020-02-01T05:32:38,320,17278329,0
2020-02-01T05:32:30,320,29630541,0
2020-02-01T05:32:39,320,14211179,0
2020-02-01T05:32:55,320,17116395,0
2020-02-01T05:33:14,320,27074450,0
2020-02-01T05:33:19,320,25039751,0
2020-02-01T05:33:17,320,28192308,0
2020-02-01T05:33:42,320,12994308,0
2020-02-01T05:33:53,320,13479152,0
2020-02-01T05:33:50,320,5211169,0
2020-02-01T05:33:56,320,28830742,0
2020-02-01T05:33:54,320,19953461,0
2020-02-01T05:33:52,320,12710241,0
2020-02-01T05:33:51,320,13479152,0
2020-02-01T05:34:06,320,27217677,0
2020-02-01T05:34:06,320,26772241,0
2020-02-01T05:34:05,320,757970,0
2020-02-01T05:34:07,320,9553929,0
2020-02-01T05:34:23,320,1090031371,0
2020-02-01T05:34:22,320,23161180,0
2020-02-01T05:34:48,320,2319137247,0
2020-02-01T05:34:49,320,26953708,0
2020-02-01T05:34:49,320,2319138653,0
2020-02-01T05:35:27,320,7145064,0
2020-02-01T05:35:07,320,3779568,0
2020-02-01T05:35:14,320,9583724,0
2020-02-01T05:35:18,320,9583724,0
2020-02-01T05:35:08,320,24406717,0
2020-02-01T05:35:32,320,14916348,0
2020-02-01T05:31:34,2263,9377285,0
2020-02-01T05:32:52,2263,3505005,0
2020-02-01T05:34:27,2263,5267781,0
2020-02-01T05:35:01,2263,48648,0
2020-02-01T05:35:28,2263,15069395,0
2020-02-01T05:36:13,2263,2020284060,0
2020-02-01T05:31:57,2226,14687505,0
2020-02-01T05:32:11,2226,20999319,0
2020-02-01T05:32:40,2226,29046181,0
2020-02-01T05:33:06,2226,6168114,0
2020-02-01T05:34:00,2226,18707379,0
2020-02-01T05:34:17,2226,4161864,0
2020-02-01T05:34:23,2226,26921354,0
2020-02-01T05:34:33,2226,22796513,0
2020-02-01T05:35:24,2226,60053653,0
2020-02-01T05:35:28,2226,60061045,0
2020-02-01T05:35:31,2226,16949936,0
